filename,url
c2b87375c609063fb270fd49bc629411.txt,https://www.youtube.com/watch?v=BKbsCvE7pJA
1e165e6663f04dc5e748e49e9d618a12.txt,https://www.youtube.com/watch?v=2CIK8kK4b7w
2d87877ac7bd10e94a84c831c643c8da.txt,https://www.youtube.com/watch?v=my207WNoeyA
805f4ef73bb1299fd46a950daeecd973.txt,https://www.youtube.com/watch?v=4Fqt2Nk2lhY
9eca5ed74612dd170c32082cc0775a1b.txt,https://www.youtube.com/watch?v=Jk2V9yA82YU
4ddfac797a8cdbdf333492ff9527ae74.txt,https://www.youtube.com/watch?v=2iF9PRriA7w
0bfb498d005f10ae3fc653d162cbb176.txt,https://www.youtube.com/watch?v=hUqeGLkx_zs
e9846e2fcf1265c167391aca43ce47a8.txt,https://www.youtube.com/watch?v=REx9z3R7_Zw
6738ea2d97e67213c9e44715c573ac9a.txt,https://www.youtube.com/watch?v=RlugupBiC6w
805f4ef73bb1299fd46a950daeecd973.txt,https://www.youtube.com/watch?v=4Fqt2Nk2lhY
a37e730f7ac6bee506022d9f510e7b0d.txt,https://www.youtube.com/watch?v=x83WmvbRa2I
0522456a0ce3d0e2c04cc0b295756e69.txt,https://www.youtube.com/watch?v=EUrWGTCGzlA
2b73fe7783ce01e95b7c1d1b45ad87a9.txt,https://www.youtube.com/watch?v=wrBUkpiRvCA
f4add118037ec25670e198ea07d91a9c.txt,https://www.youtube.com/watch?v=aCEvtRtNO-M
53b2631c41bef56a085f895935af17ea.txt,https://www.youtube.com/watch?v=iKdlKYG78j4
4c3f75bb008313e33e04a97fa750f310.txt,https://www.youtube.com/watch?v=MSrfaI1gGjI
f4add118037ec25670e198ea07d91a9c.txt,https://www.youtube.com/watch?v=aCEvtRtNO-M
e8a972de3d4391e583af1b128da07b81.txt,https://www.youtube.com/watch?v=DhdUlDIAG7Y
242a49ebc732de4d7437042e5171659c.txt,https://www.youtube.com/watch?v=7YaqzpitBXw
93103b10fc030818f5a704c63db96cae.txt,https://www.youtube.com/watch?v=i1G7PXZMnSc
3f150db105437cb2b74379a4b42dce9a.txt,https://www.youtube.com/watch?v=KQL61JP8-GM
6ebfba495c739454959b7b82a1cb1c3c.txt,https://www.youtube.com/watch?v=u5GAVdLQyIg
d83c7123cb942f0b009880d5b05971ab.txt,https://www.youtube.com/watch?v=i8NETqtGHms
4c7a465b6c271b360c14e57560418e5d.txt,https://www.youtube.com/watch?v=ORMx45xqWkA
e1cf4dfcee7a40a17e3758dafd9ec66c.txt,https://www.youtube.com/watch?v=po5qTPKBrRc
5f44915e58f1ae054a10a3428ed1dc90.txt,https://www.youtube.com/watch?v=fSgNjOvXTCs
f0b9946b8d16393b8859b0e520f8e58a.txt,https://www.youtube.com/watch?v=Fu273ovPBmQ
47ae52a5b802de7db81588ae24128383.txt,https://www.youtube.com/watch?v=s-V7gKrsels
f0bd2eb9e5d5b8d044f31a21ac930c97.txt,https://www.youtube.com/watch?v=Y9qdKsOHRjA
d43fbc4dc1b88ecdfafe453e5a901f95.txt,https://www.youtube.com/watch?v=m0pIlLfpXWE
41c4e8772d0f97ee79bd2c6e945b0327.txt,https://www.youtube.com/watch?v=S5AGN9XfPK4
fe5f90802ee53c2680a2531068e77dbe.txt,https://www.youtube.com/watch?v=Ilg3gGewQ5U
b039231a2a97ee19dd0a2afead2e123a.txt,https://www.youtube.com/watch?v=ayOOMlgb320
dd8cc23d304f23a31879f6f48eeaa734.txt,https://www.youtube.com/watch?v=NHKht6p9X1Q
ff14c4ae56089bfc30b1097d6d2b7322.txt,https://www.youtube.com/watch?v=-qT8fJTP3Ks
4ea45c317d544b1532d3fb75e99da421.txt,https://www.youtube.com/watch?v=QBbC3Cjsnjg
d205acd52f92293c172a06a75136545b.txt,https://www.youtube.com/watch?v=v_ueBW_5dLg
70a602f1767f5735260a02498a948bf7.txt,https://www.youtube.com/watch?v=gm1E8Y99WFA
c540f9dac58793bdd28ce23e64d29e8e.txt,https://www.youtube.com/watch?v=99ohAVk2uRk
4b2b51627b9d18ec0ebe7ae19045ca71.txt,https://www.youtube.com/watch?v=fQxoVTvaDPo
9c5cb127ba54420de4752f89f396a678.txt,https://www.youtube.com/watch?v=qrXwWXZpfBg
0e6435adeb143dc7a00d4eb0f59ea431.txt,https://www.youtube.com/watch?v=Hm8_PgVTFuc
f3d3e029367b42e95aeaf7daaa10b831.txt,https://www.youtube.com/watch?v=qowp6SQ9_Oo
053b4f6a72ecbf64ec58fff4b177faf8.txt,https://www.youtube.com/watch?v=qO_NLVjD6zE
4cf85c415fa8a732908b72ba4a216340.txt,https://www.youtube.com/watch?v=IBODsB4q8cQ
83186e53f2a49cd774cfd6d20a46e5d3.txt,https://www.youtube.com/watch?v=qhXZsFVxGKo
c9af93ecde6ffff2b74e2b09eaf62614.txt,https://www.youtube.com/watch?v=-WsuNSuIhG0
401501e55fdb009cd12e3dadf37c6ac0.txt,https://www.youtube.com/watch?v=UmathvAKj80
26bf96ac5785613ba31c147b1596696b.txt,https://www.youtube.com/watch?v=9mA5GPTmSVM
7b0b201adf715d4587e8ac464230382c.txt,https://www.youtube.com/watch?v=5hMhGM0NOHI
4299d7a4b82b1295a69a2e86fc898f35.txt,https://www.youtube.com/watch?v=1JmZ5idFcVI
f9f96f30d5936b69f8abc31f6b76d4dd.txt,https://www.youtube.com/watch?v=DtEq44FTPM4
7e306e14599c65676dfef29af3c76a56.txt,https://www.youtube.com/watch?v=yXOMHOpbon8
899fbdfd7bbd371cc097835a317c9d79.txt,https://www.youtube.com/watch?v=NE61nLoM-Fo
9f417c91697144bd6a711f8ecdc0d9c8.txt,https://www.youtube.com/watch?v=KuXjwB4LzSA
fc81f545163f9bb8c1651019779d56ef.txt,https://www.youtube.com/watch?v=QzY57FaENXg
35a4111c6c8b6198c4d6a3703c9a8ec4.txt,https://www.youtube.com/watch?v=yb2tPt0QVPY
9bd01615521d8fc542b5b55aa02a0517.txt,https://www.youtube.com/watch?v=Etksi-F5ug8
594659490e3492e6d776eb43af53dde1.txt,https://www.youtube.com/watch?v=Y1qxI-Df4Lk
cd983b588358358e5e7004f757b861b9.txt,https://www.youtube.com/watch?v=sA53swEwpoA
38c5cd0929c2d801b3dd4adbc0dcfd9e.txt,https://www.youtube.com/watch?v=UlJQZFMdUEk
2fbe51b48ac53024db64a7e80f2a9fbb.txt,https://www.youtube.com/watch?v=9zzZZjYkLV4
0f6e59fc431c5c565734ee4d387c4cd8.txt,https://www.youtube.com/watch?v=o_3mboe1jYI
645268575e6dee33d6295b83e3382594.txt,https://www.youtube.com/watch?v=UfLPGzNc1Z8
7eb940d427ce829959f313213700d673.txt,https://www.youtube.com/watch?v=nc7FzLiB_AY
800c6cdeb5b2e601962d563135df3481.txt,https://www.youtube.com/watch?v=mRVTKrbRYi0
e1cf4dfcee7a40a17e3758dafd9ec66c.txt,https://www.youtube.com/watch?v=po5qTPKBrRc
54bb60c0a07a0af3e513b53ed4100016.txt,https://www.youtube.com/watch?v=pDdP0TFzsoQ
d83c7123cb942f0b009880d5b05971ab.txt,https://www.youtube.com/watch?v=i8NETqtGHms
5f44915e58f1ae054a10a3428ed1dc90.txt,https://www.youtube.com/watch?v=fSgNjOvXTCs
88d5170da1b669d31a60f4422968acfa.txt,https://www.youtube.com/watch?v=LsdxvjLWkIY
03f49177330178e6dabf0be3891a7e9a.txt,https://www.youtube.com/watch?v=oHl8U3NccAE
9e649a07bd19f68aee5b4ff2ff62442a.txt,https://www.youtube.com/watch?v=vmjP6LjGaag
af621ab063b33862cc696aade7af80de.txt,https://www.youtube.com/watch?v=MQkVIYzpK-Y
5f4a0628bd8a3e5c81241209ef5e7230.txt,https://www.youtube.com/watch?v=AsNTP8Kwu80
3dc0a75ec6a73757f7d935af6c464313.txt,https://www.youtube.com/watch?v=1jnxVAvlwS4
ca5930885d2820e23ef515fe8d06a95b.txt,https://www.youtube.com/watch?v=5jiqJymfRf0
44020d78aef3a6c602e79356a1e55d42.txt,https://www.youtube.com/watch?v=Y2wfIKQyd1I
ea51f25082aee1c27e725d9d9461f628.txt,https://www.youtube.com/watch?v=8HyCNIVRbSU
1480f67471aa07bbcdbfb3c1990dd9e1.txt,https://www.youtube.com/watch?v=tOuXgORsXJ4
8c6342816932729f8c3157543fe4bbdd.txt,https://www.youtube.com/watch?v=YCzL96nL7j0
7f18d395eb5619efe80593a720606073.txt,https://www.youtube.com/watch?v=LfnrRPFhkuY
2f01b038ee3202a953854a38fa5e8fa2.txt,https://www.youtube.com/watch?v=0_PgWWmauHk
7f18d395eb5619efe80593a720606073.txt,https://www.youtube.com/watch?v=LfnrRPFhkuY
